department_id,department_name_ko,course_name_standardized,subject_group,assigned_weight,evidence_count,source_count,example_original,example_note
D19,식품영양학과,미적분Ⅱ,수학,1.0,3,1,"미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 생명과학·환경/생활과학/농림 / 식품영양학과 / match=high
D19,식품영양학과,수학,수학,1.0,3,1,"화학, 생명과학, 수학",가톨릭대 / 식품영양학과 / match=high
D19,식품영양학과,확률과 통계,수학,1.0,3,1,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전",경희대 / 생명과학·환경/생활과학/농림 / 식품영양학과 / match=high
D19,식품영양학과,영어,영어,1.0,6,1,"영어 발표와 토론, 화학, 생활과학 탐구","강원대
(삼척·도계) / 보건과학대학 / 식품영양학과 / match=high"
D20,간호학과,과학,과학,1.0,20,1,"화학, 생명과학, 수학",가톨릭대 / 간호학과 / match=high
D20,간호학과,물질과 에너지,과학,1.0,3,1,"미적분Ⅱ, 화학, 물질과 에너지, 화학 반응의 세계",경희대 / 간호/보건 / 간호학과 / match=high
D20,간호학과,생명과학,과학,1.0,10,1,"화학, 생명과학, 수학",가톨릭대 / 간호학과 / match=high
D20,간호학과,생물의 유전,과학,1.0,6,1,"세포와 물질대사, 생물의 유전, 화학 반응의 세계",경북대 / 간호대학 / 간호학과 / match=high
D20,간호학과,세포와 물질대사,과학,1.0,6,1,"세포와 물질대사, 생물의 유전, 화학 반응의 세계",경북대 / 간호대학 / 간호학과 / match=high
D20,간호학과,화학,과학,1.0,9,1,"화학, 생명과학, 수학",가톨릭대 / 간호학과 / match=high
D20,간호학과,화학 반응의 세계,과학,1.0,4,1,"세포와 물질대사, 생물의 유전, 화학 반응의 세계",경북대 / 간호대학 / 간호학과 / match=high
D20,간호학과,국어,국어,1.0,2,1,"국어, 영어, 수학, 과학",동아대 / 간호대학 / 간호학과 / match=high
D20,간호학과,기하,수학,0.5,1,1,"기하 또는 미적분Ⅱ, 과학",서울대 / 간호대학 / 간호대학 / match=high
D20,간호학과,대수,수학,1.0,4,1,"대수, 미적분Ⅰ,확률과 통계,생명과학,세포와 물질대사,생물의 유전",경희대 / 간호/보건 / 간호학과 / match=high
D20,간호학과,미적분,수학,1.0,8,1,"대수, 미적분Ⅰ,확률과 통계,생명과학,세포와 물질대사,생물의 유전",경희대 / 간호/보건 / 간호학과 / match=high
D20,간호학과,미적분Ⅰ,수학,1.0,4,1,"대수, 미적분Ⅰ,확률과 통계,생명과학,세포와 물질대사,생물의 유전",경희대 / 간호/보건 / 간호학과 / match=high
D20,간호학과,미적분Ⅱ,수학,1.0,5,1,"미적분Ⅱ, 화학, 물질과 에너지, 화학 반응의 세계",경희대 / 간호/보건 / 간호학과 / match=high
D20,간호학과,수학,수학,1.0,5,1,"화학, 생명과학, 수학",가톨릭대 / 간호학과 / match=high
D20,간호학과,확률과 통계,수학,1.0,4,1,"대수, 미적분Ⅰ,확률과 통계,생명과학,세포와 물질대사,생물의 유전",경희대 / 간호/보건 / 간호학과 / match=high
D20,간호학과,영어,영어,1.0,7,1,"영어, 수학, 과학","강원대
(춘천) / 간호대학 / 간호학과 / match=high"
D21,전기전자공학과,과학,과학,1.0,14,1,"영어, 수학, 과학","강원대
(춘천) / IT대학 / 전기전자공학과 / match=high"
D21,전기전자공학과,물리학,과학,1.0,26,1,"물리학, 화학, 수학",가톨릭대 / 정보통신전자공학부 / match=high
D21,전기전자공학과,물질과 에너지,과학,0.5,7,1,"미적분Ⅱ, 기하, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계",고려대 / 공과대학 / 전기전자공학부 / match=high
D21,전기전자공학과,역학과 에너지,과학,1.0,17,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 기하, 역학과 에너지, 전자기와 양자",경희대 / 전기·전자 / 미래정보디스플레이학부 / match=high
D21,전기전자공학과,전자기와 양자,과학,1.0,17,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 기하, 역학과 에너지, 전자기와 양자",경희대 / 전기·전자 / 미래정보디스플레이학부 / match=high
D21,전기전자공학과,화학,과학,1.0,24,1,"물리학, 화학, 수학",가톨릭대 / 정보통신전자공학부 / match=high
D21,전기전자공학과,화학 반응의 세계,과학,0.5,7,1,"미적분Ⅱ, 기하, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계",고려대 / 공과대학 / 전기전자공학부 / match=high
D21,전기전자공학과,국어,국어,1.0,4,1,"국어, 수학, 영어, 과학",한국기술교육대 / ICT융합계열 전기·전자·통신공학부 / AI정보통신공학전공 / match=high
D21,전기전자공학과,화법과 언어,국어,1.0,5,1,"-일반선택: 화법과 언어, 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 정보 -진로선택: 직무 의사소통, 기하, 미적분Ⅱ, 경제 수학, 인공지능 수학, 직무 수학, 심화 영어, 직무 영어, 역학과 에너지, 전자기와 양자, 로봇과 공학세계, 생활과학 탐구, 인공지능 기초, 데이터 과학, 논리와 사고",영남대 / 전기·전자·컴퓨터 / 소프트웨어융합전공 / match=high
D21,전기전자공학과,인공지능,기타,1.0,11,1,"기하, 미적분Ⅱ, 인공지능 수학, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계",광운대 / 전자정보공과대학 / 반도체시스템공학부 / match=high
D21,전기전자공학과,정보,기타,1.0,11,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 정보, 기술·가정",광운대 / 전자정보공과대학 / 반도체시스템공학부 / match=high
D21,전기전자공학과,경제,사회,1.0,5,1,"-일반선택: 화법과 언어, 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 정보 -진로선택: 직무 의사소통, 기하, 미적분Ⅱ, 경제 수학, 인공지능 수학, 직무 수학, 심화 영어, 직무 영어, 역학과 에너지, 전자기와 양자, 로봇과 공학세계, 생활과학 탐구, 인공지능 기초, 데이터 과학, 논리와 사고",영남대 / 전기·전자·컴퓨터 / 소프트웨어융합전공 / match=high
D21,전기전자공학과,사회,사회,1.0,1,1,"국어, 영어, 수학, 사회(역사/도덕 포함), 과학 교과",한라대 / 스마트모빌리티융합대학 / 전기전자공학과 / match=high
D21,전기전자공학과,역사,사회,1.0,1,1,"국어, 영어, 수학, 사회(역사/도덕 포함), 과학 교과",한라대 / 스마트모빌리티융합대학 / 전기전자공학과 / match=high
D21,전기전자공학과,기하,수학,1.0,20,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 기하, 역학과 에너지, 전자기와 양자",경희대 / 전기·전자 / 미래정보디스플레이학부 / match=high
D21,전기전자공학과,대수,수학,1.0,16,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 기하, 역학과 에너지, 전자기와 양자",경희대 / 전기·전자 / 미래정보디스플레이학부 / match=high
D21,전기전자공학과,미적분,수학,1.0,30,1,"영어 독해와 작문, 확률과 통계, 미적분, 물리학","강원대
(춘천) / IT대학 / 전기전자공학과 / match=high"
D21,전기전자공학과,미적분Ⅰ,수학,1.0,17,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 기하, 역학과 에너지, 전자기와 양자",경희대 / 전기·전자 / 미래정보디스플레이학부 / match=high
D21,전기전자공학과,미적분Ⅱ,수학,1.0,20,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 기하, 역학과 에너지, 전자기와 양자",경희대 / 전기·전자 / 미래정보디스플레이학부 / match=high
D21,전기전자공학과,수학,수학,1.0,22,1,"물리학, 화학, 수학",가톨릭대 / 정보통신전자공학부 / match=high
